"price","checkin","basic","bath","kitchen","security"
364,-0.920485133945052,-0.586749720674323,-0.580896600016324,0.0571892419024842,0.863504437508784
498,-0.121885041234367,-0.845302025353045,-1.25410381658646,0,0.660890804184791
369,-0.815010647408934,-0.553670773397409,-1.48107473916814,-0.142711956906363,0.863504437508784
1156,-0.0169906117368522,-0.616194177579152,-0.885653748927461,0.0571892419024842,1.30483711399354
126,-0.102101160291447,-0.147053745988503,-1.28281460440983,0.0373622547558872,1.36849616249848
168,-0.32830590647805,-0.578303436073728,-1.48107473916814,-0.264311640228967,0.724549852689727
189,0.314644913010392,0.0250232318772102,-1.15494728587477,0.351296838523517,1.30483711399354
288,-0.34253898640124,-0.760479291938591,-0.396866354080533,0,1.30483711399354
200,-0.158785020271973,-0.704816276800833,-1.05710795466239,0,1.30483711399354
627,0.179939270034766,-0.521649082868138,-1.7772271318039,0.182108720651007,-0.0636590485049365
366,-0.815010647408934,-0.537053359801748,-1.18365807369813,-0.142711956906363,0.863504437508784
86,-0.147927913712043,0.00778759876628424,-0.957951423950702,-0.246078801716087,0
454,0.301249586723854,-0.390445112890057,-1.25619227624544,0.0502215363847157,1.30483711399354
1090,-0.135904132534985,-0.911134477832003,-1.05710795466239,0.0571892419024842,0
228,-0.318600934383413,-0.824506849874433,-1.02252237436051,-0.185455367443176,0.863504437508784
254,0.333702312896407,-0.8307501129604,-1.3545246201324,0.212331464696809,0.643946309808752
244,-0.564077069078603,-0.21983783198429,-0.585237024453575,-0.24448465308237,0
268,-0.135904132534985,-0.928106371217965,-1.05710795466239,0.0571892419024842,0
223,-0.448897610447848,-0.074585100512341,-0.829866936873689,-0.24448465308237,0.863504437508784
230,-0.433780393014168,-0.647193805496868,0.079345000565537,-0.112332632416324,0
229,-0.357442215212348,-0.981512941382326,-1.80309094851661,0.112396191898558,0
420,-0.132170070367607,-0.771344072234256,-1.25410381658646,0.0373622547558872,0.724549852689727
211,-0.135904132534985,-0.886661371210755,-1.18365807369813,-0.112332632416324,0.724549852689727
211,-0.540139017060776,-1.07952163748011,-1.62528384804232,0.112396191898558,0.724549852689727
237,-0.318600934383413,-0.966057494544537,-1.28281460440983,0.143171258558165,0
1200,-0.135904132534985,-1.16614926543768,-1.25410381658646,-0.112332632416324,0.863504437508784
499,0.396439044126732,-0.461449818515026,-1.15703574553375,-0.235661679079813,1.30483711399354
217,-0.34253898640124,-0.445184486165678,0.079345000565537,0,0.660890804184791
151,0.406144016221369,-0.598329435014481,-1.25410381658646,-0.0749627787635627,0.660890804184791
933,-0.34253898640124,-0.759130203023078,-1.47981046633389,0.0571892419024842,-0.0636590485049365
274,0.454169453927228,-0.197609198816572,-1.35403160745782,-0.0753585209331299,1.30483711399354
1143,0.0884838747992659,-0.602591925839156,-1.05710795466239,0.124938420045285,0
327,0.0102850291332397,-0.350600969980027,-0.957951423950702,0.00668826133117777,0.643946309808752
711,0.0515838957616603,-0.504109833061834,-1.03729642451624,0.552865295782012,0
334,-0.145609104629622,-0.915890116291503,-1.05710795466239,-0.312233831225171,0.660890804184791
299,-0.132170070367607,-0.793116259550477,-0.593862216004602,-0.0445834542735228,0
158,0.199723150977686,-0.266529670874892,-1.05710795466239,0,1.30483711399354
448,-0.578096160379221,-0.624022964137411,-1.05710795466239,0.0373622547558872,0
611,0.0884838747992659,-0.906885735712268,-1.25410381658646,0.0571892419024842,-0.0636590485049365
399,-0.34253898640124,-0.793116259550477,-0.593862216004602,0,0.643946309808752
260,0.382419952826114,-0.348558749253696,-0.396866354080533,-0.142711956906363,0
289,0.218522854265652,-0.769406818891565,-1.25410381658646,0.123344271411568,0
939,0.115179458630755,-0.769654520734025,-0.777892461940394,0,0.660890804184791
222,-0.448897610447848,-0.203526255827096,-0.829866936873689,0.1513336539914,1.30483711399354
368,-0.920485133945052,-0.776292443365424,-0.580896600016324,0.0571892419024842,0.863504437508784
755,-0.135904132534985,-1.08832966987544,-1.05710795466239,-0.112332632416324,-0.0636590485049365
2459,0.234280697610088,-0.694210356978503,-1.05710795466239,0,0.643946309808752
299,-0.0397820737902453,-0.576773100137719,-1.25410381658646,0.0571892419024842,0.580287261303815
220,-0.227359527770485,-0.00507125065175986,-1.15494728587477,0.0571892419024842,0
1286,0.0805956415569814,-0.704816276800833,-1.05710795466239,0,0
265,-0.281074514433365,-0.760479291938591,-0.593862216004602,0,0
156,0.0884838747992659,-0.312996426149264,-1.25410381658646,0.123344271411568,-0.0636590485049365
99,-0.314866872216035,-0.793116259550477,-0.396866354080533,0,0
442,0.511618502757487,-0.885817448009234,-1.05710795466239,0.105111432898688,1.30483711399354
443,0.115179458630755,-0.531611626514307,-0.580896600016324,-0.019826987146597,0.660890804184791
605,-0.0304296459988671,-0.685669921665013,-1.47981046633389,0,0
1993,0.154952741292989,-1.10109937914635,-1.28192633693635,0.410807775926066,1.50745074731754
438,-0.238528694414215,-0.350600969980027,-1.15494728587477,0.268090737306689,1.30483711399354
806,-0.318600934383413,-0.698497046600383,-1.25410381658646,-0.112332632416324,0
398,0.864050179434564,-0.813070900917556,-1.25410381658646,0.143171258558165,0
774,0.290964557590614,-0.776292443365424,-1.25410381658646,0,0
148,-0.132170070367607,-0.0187666473493375,-1.05710795466239,0,0
261,-0.0266955838314887,-0.58280533635709,-1.43426487549683,-0.312233831225171,0
185,-0.34253898640124,-0.800408145995413,-0.117650861358532,0,0
530,0.474718523719881,-0.288560718664449,-1.13645295522793,0,0.724549852689727
399,0.328921700909059,-0.582306827101803,-1.13645295522793,0,0.724549852689727
208,0.287230495423236,-0.702851857854689,-1.25410381658646,0.124938420045285,0.660890804184791
110,-0.536404954893398,0.0540690761958284,-1.22901126003342,-0.0677491781428008,0
239,-0.318600934383413,-0.611621895688837,-0.777892461940394,-0.112332632416324,0.138954584819057
359,0,-0.785162974498544,-0.777892461940394,-0.019826987146597,-0.0636590485049365
101,0.0239117815764554,-0.518143948344752,-0.396866354080533,0,0
508,0.129386268112573,-0.747403675978607,-1.25410381658646,0.0571892419024842,-0.0636590485049365
571,-0.0951894574028783,-0.531611626514307,-0.777892461940394,-0.019826987146597,0.660890804184791
550,0.603073897992987,-0.505487837270015,-1.00330461028599,0.123344271411568,1.30483711399354
450,-0.145609104629622,-0.389337812520843,-1.15494728587477,0.123344271411568,-0.0636590485049365
113,0.129386268112573,-0.640887226468633,-1.05710795466239,0.124938420045285,0
333,-0.329770101027143,-0.727571693068907,-1.05710795466239,0.124938420045285,1.36849616249848
1152,-0.34253898640124,-0.998288200185346,-1.47981046633389,0,0.643946309808752
202,0.0948287214801713,-0.462742631618653,-1.47981046633389,0.0571892419024842,1.30483711399354
86,0.0239117815764554,-0.51177953050942,-1.05710795466239,-0.0445834542735228,0
4130,-0.26225275780947,-1.53185595825227,-1.47981046633389,0.143171258558165,1.30483711399354
459,-0.0304296459988671,-0.262868703230515,-0.957951423950702,-0.0850748473929159,1.30483711399354
86,0.0239117815764554,-0.660042982866268,-0.396866354080533,0.124938420045285,0
168,-0.132170070367607,-0.32219268601265,0,0,0
750,-0.0951894574028783,-0.616542705773644,-0.777892461940394,0.0619680860743883,0.660890804184791
524,-0.237064499865122,-0.549799304936418,-1.15494728587477,0.143171258558165,0.660890804184791
188,0.234280697610088,-0.576982213858571,-1.05710795466239,0,1.36849616249848
208,0.234280697610088,-0.776292443365424,-1.05710795466239,0,1.30483711399354
624,-0.0169906117368522,-0.4744666410074,-1.10246114099768,-0.0677491781428008,0.660890804184791
205,-0.135904132534985,-1.20410038876425,-1.05710795466239,0.0571892419024842,0
248,-0.121885041234367,-0.857077111265876,-0.829866936873689,0.0264141752428771,0.660890804184791
273,-0.357442215212348,-0.689622307984616,-0.829866936873689,0.0264141752428771,1.30483711399354
558,-0.26225275780947,-0.810282535609423,-1.13645295522793,-0.0445834542735228,0
108,0.0805956415569814,0.163484188896827,0.079345000565537,0,0.724549852689727
369,-0.145609104629622,-0.0436671228374194,-1.25410381658646,0.248263750160092,1.50745074731754
569,0.0647598114040112,-0.601153503341278,-1.05710795466239,0.124938420045285,0
349,0.0805956415569814,-0.0744459681208257,-1.25410381658646,-0.24448465308237,1.50745074731754
1500,0.392704981959354,-0.776032136291384,-1.78416768584392,0.0925692047519613,1.30483711399354
780,0.156081851944062,-0.779639945493127,-1.25410381658646,-0.0677491781428008,-0.202613633323993
555,0.312109340402372,-0.488505797156417,-1.05710795466239,0.210920436700966,0.138954584819057
401,0.396439044126732,-0.635241174715757,-1.05710795466239,0.0571892419024842,1.30483711399354
258,0.234280697610088,-0.423435425954108,-1.05710795466239,0,1.30483711399354
698,0.0515838957616603,-0.861722031880048,-1.05710795466239,0,1.30483711399354
169,-0.433780393014168,-0.673091583612285,-0.777892461940394,-0.112332632416324,0.138954584819057
455,-0.0169906117368522,-0.767198194934257,-0.957951423950702,-0.0445834542735228,-0.0636590485049365
369,0.290964557590614,-0.946136923522215,-1.05710795466239,-0.0610609168116231,0.580287261303815
403,-0.0407146751321068,-0.685171412409726,-1.05710795466239,0.369423073127656,0
600,-0.132170070367607,-0.894358999491934,-0.593862216004602,0,0.724549852689727
1299,0.156081851944062,-0.793116259550477,-0.593862216004602,0,0.138954584819057
198,-0.197626301100908,-0.338928979902768,-1.05710795466239,0.0873930446515239,0.724549852689727
248,-0.0266955838314887,-0.198377600690844,-1.3806539356222,0.0373622547558872,1.30483711399354
296,0.312109340402372,-0.690306197516214,-0.957951423950702,0.0571892419024842,0.643946309808752
229,-0.318600934383413,-0.931707184927762,-1.05710795466239,-0.112332632416324,0.863504437508784
159,0.305197637513804,-0.368025192648683,-1.05710795466239,-0.0263506157606424,0
368,0.0744647834986477,-0.590097222802026,-1.05710795466239,0,1.50745074731754
464,-0.132170070367607,-0.383595206110149,-1.05710795466239,0.0571892419024842,0.660890804184791
489,0.0239117815764554,-0.774307079276909,-1.47981046633389,0,0
341,0.0744647834986477,-1.00003098600915,-1.05710795466239,-0.0445834542735228,0.660890804184791
829,-0.132170070367607,-0.393235842143228,-0.957951423950702,0,0
128,0.0744647834986477,-0.511577457558467,-1.05710795466239,0.0873930446515239,0
299,-0.318600934383413,-0.673091583612285,-0.622573003827964,-0.112332632416324,0
138,0.176643930598629,-0.162692875808565,-1.05710795466239,0,0
138,0.234280697610088,-0.553914623371631,-1.05710795466239,0,0
68,-0.132170070367607,-0.202038465669599,-0.580896600016324,0,1.50745074731754
355,-0.0407146751321068,-0.572719723033896,-1.25410381658646,-0.112332632416324,0
226,-0.34253898640124,-0.676815585040149,-1.25410381658646,0.0571892419024842,0
195,-0.074439660567111,-0.301460063965821,-0.691334109205288,0.112396191898558,0.724549852689727
759,0.457903516094606,-0.797046415879048,-1.05710795466239,0.0571892419024842,0.660890804184791
148,0.284911686340815,-0.0798573424188114,-1.28281460440983,0,0
699,-0.34253898640124,-0.861709003840753,-1.72444037875401,0.369423073127656,0.863504437508784
985,0.179939270034766,-0.892342775631885,-1.05710795466239,-0.312233831225171,0
491,-0.32830590647805,-0.311531896077407,-1.05710795466239,0,0
160,0.234280697610088,-0.659189840935837,-1.13645295522793,0,0
531,0.0647598114040112,-0.826059542253082,-1.05710795466239,0.199901198808848,0
634,-0.135904132534985,-0.0798255348418267,-1.05710795466239,0.143171258558165,1.30483711399354
168,-0.34253898640124,0.0033266143069525,-1.05710795466239,0,1.36849616249848
141,-0.145609104629622,-0.425192484803235,-1.25410381658646,-0.0567299402506822,1.36849616249848
135,-0.132170070367607,-0.675049703423967,0,0,0.724549852689727
635,0,-0.769654520734025,-0.777892461940394,0,-0.0636590485049365
169,-0.210368916033633,-0.675049703423967,-0.396866354080533,0,0
202,0.210008180110926,-0.16970510523436,-1.08760669721418,0.185518926925411,0
200,-0.34253898640124,-0.445184486165678,-0.593862216004602,0,0
358,-0.34253898640124,-0.793116259550477,-0.396866354080533,0,0.138954584819057
169,-0.397718167613214,-0.476375720637225,-0.641496266500648,0.233441117921615,1.36849616249848
316,0.213742242278304,-0.485216610329762,-1.05710795466239,-0.24448465308237,1.50745074731754
1998,0.0127426149327252,-0.985446570198325,-1.25410381658646,0.763766791186216,1.30483711399354
2800,0.234280697610088,-0.863681052108766,-1.47981046633389,0,1.30483711399354
754,-0.0169906117368522,-1.05292980326339,-1.10246114099768,-0.0263506157606424,-0.0636590485049365
450,0.366450767977695,-0.861722031880048,-1.13645295522793,0.199901198808848,0
450,-0.132170070367607,-0.861722031880048,-1.25410381658646,0,-0.0636590485049365
700,-0.145609104629622,-0.759872436838421,-1.05710795466239,0,0
388,-0.145609104629622,-0.679672372817286,-0.957951423950702,-0.112332632416324,-0.0636590485049365
386,-0.132170070367607,-0.861722031880048,-1.05710795466239,0,0.724549852689727
588,-0.41976130171355,-0.584051175957064,-1.05710795466239,0,0.643946309808752
318,0.234280697610088,-0.707686671035853,-0.593862216004602,0,1.36849616249848
898,0.0744647834986477,-0.620825110784088,-1.32816779074512,0,0.660890804184791
545,0.0515838957616603,-0.793116259550477,-0.593862216004602,0,1.36849616249848
771,0.382419952826114,-0.772095945844433,-1.25410381658646,-0.0263506157606424,0
285,-0.0121099596050404,-0.189083860339173,-1.05710795466239,0.143171258558165,1.36849616249848
126,-0.0304296459988671,-0.0244503439175149,-0.935964021625402,-0.0159334931243685,-0.202613633323993
1265,0.0933645269310775,-0.461534223061059,-1.03729642451624,-0.132159619562921,0.724549852689727
485,0.425157708131907,-1.01808353781021,-1.25410381658646,0.268090737306689,1.50745074731754
324,-0.0942129270491621,-0.452711276413645,-1.05710795466239,0.0373622547558872,0.138954584819057
280,0.0948287214801713,-0.352569343957584,-1.05710795466239,0,0.724549852689727
180,-0.433780393014168,-0.911134477832003,-1.25410381658646,-0.112332632416324,0
129,-0.0673296250364727,-0.129302461193846,-1.05710795466239,-0.24448465308237,1.30483711399354
265,-0.564077069078603,-0.409380554675391,-0.396866354080533,-0.0254015097755552,0
435,-0.0304296459988671,-0.586749720674323,-1.05710795466239,-0.0677491781428008,0.660890804184791
115,0.314902609608441,-0.00174737645346047,-1.28281460440983,0,0
288,-0.472621673843103,-0.624022964137411,-1.05710795466239,0.0571892419024842,0.724549852689727
135,-0.145609104629622,-0.132226546831054,-0.957951423950702,-0.112332632416324,0.724549852689727
698,-0.00275753181366226,-0.449801489195154,-1.47981046633389,0,0.660890804184791
139,0.00337332624467143,-0.256371102393375,0.079345000565537,-0.0749627787635627,0
640,0.328921700909059,-0.586749720674323,-1.25410381658646,0,0
888,0.0744647834986477,-0.647529549306144,-1.47981046633389,0.335656794811616,1.30483711399354
119,-0.25108359116574,-0.0427253905624859,-0.957951423950702,-0.0445834542735228,-0.0636590485049365
795,-0.145609104629622,-1.03437133335361,-1.47981046633389,0.123344271411568,1.30483711399354
448,-0.161947005012661,-0.619386688286209,-1.05710795466239,0,0
229,-0.564077069078603,-0.47987844911855,-1.05710795466239,-0.0254015097755552,0.660890804184791
240,-0.448897610447848,-0.203526255827096,-0.829866936873689,0.0264141752428771,0.660890804184791
306,-0.0266955838314887,-0.706428720905484,-1.05710795466239,0.143171258558165,-0.0636590485049365
284,-0.448897610447848,-0.375447208434632,-0.585237024453575,0.0995369102697298,0.660890804184791
247,-0.121885041234367,-0.33551835437781,-0.829866936873689,-0.343008897884778,0.660890804184791
330,-0.136161829133034,-0.450055875703244,-1.67807060109221,0.210737316063092,1.30483711399354
366,0.0239117815764554,-0.998288200185346,-1.25410381658646,0,0.863504437508784
246,-0.34253898640124,-0.656240523150399,-1.05710795466239,0,0
178,-0.25108359116574,-0.177096658475519,-1.05710795466239,0.0571892419024842,0
284,-0.34253898640124,-0.736363589308602,-1.05710795466239,0,0.863504437508784
201,-0.34253898640124,-0.514500859801604,-1.05710795466239,0,0.660890804184791
241,0.538314086588976,-0.0992770629132724,-1.05710795466239,-0.112332632416324,0
281,-0.145609104629622,-0.600240333150389,-1.05710795466239,-0.24448465308237,0.660890804184791
320,0.0239117815764554,-0.814235933333731,-1.05710795466239,0,0.138954584819057
315,-0.314866872216035,-0.619386688286209,-0.47621135464607,-0.24448465308237,0.724549852689727
4000,-0.525235788249668,-0.399787021815138,-0.660241600581861,-0.0447665749113967,1.50745074731754
725,-0.0304296459988671,-0.859565443330676,-1.55152048205647,0.123344271411568,0.660890804184791
228,-0.237064499865122,-0.0765431402691559,-1.15494728587477,0.124938420045285,0.724549852689727
305,-0.145609104629622,-0.845302025353045,-1.05710795466239,-0.112332632416324,0.863504437508784
615,0.0744647834986477,-0.942859171020551,-1.05710795466239,0.210920436700966,0.660890804184791
558,0,-0.787232163200625,-0.580896600016324,0,0.660890804184791
398,-0.0266955838314887,-0.481112001445591,-0.829866936873689,0.0995369102697298,0.724549852689727
322,-0.0266955838314887,-0.639743518760464,-0.957951423950702,0.167286088412531,0.660890804184791
250,0.105474486536118,-0.779639945493127,-1.05710795466239,0,1.36849616249848
549,-0.0169906117368522,-0.564953318818479,-1.00330461028599,0.0571892419024842,1.30483711399354
450,0.366450767977695,-0.233892703263007,-1.25410381658646,0,0.643946309808752
450,0.366450767977695,-0.423435425954108,-1.25410381658646,0,0.643946309808752
1880,0.00668974368292571,-1.24762007217587,-1.25410381658646,0.536237197435487,1.36849616249848
336,0.40121965611408,-0.611858563055502,-1.05093866078204,0.0264141752428771,0.660890804184791
118,-0.237064499865122,-0.940918698617945,-1.05710795466239,0,0.660890804184791
198,-0.34253898640124,-0.432418773414683,-1.05710795466239,0,0.660890804184791
705,-0.0266955838314887,-0.443803940347427,-1.15494728587477,0.143171258558165,0.724549852689727
658,-0.34253898640124,-0.861722031880048,-1.05710795466239,0,0.138954584819057
1180,-0.132170070367607,0,0,0,0
3200,0.179939270034766,-0.45925728780902,-1.7772271318039,0.191093449554369,1.30483711399354
192,0.0239117815764554,-0.253738332312589,-1.05710795466239,0,0
1999,0.115179458630755,-0.961923592033943,-0.777892461940394,-0.019826987146597,0.660890804184791
580,-0.34253898640124,-0.769000556920488,-1.05710795466239,0,0
888,-0.145609104629622,-0.571948419500211,-1.05710795466239,0,0
600,-0.0304296459988671,-0.739923053541182,-1.05710795466239,0,1.30483711399354
597,-0.0169906117368522,-0.582007148205457,-1.05710795466239,0.0373622547558872,1.30483711399354
240,-0.34253898640124,-0.201057605960314,-1.05710795466239,0,0.643946309808752
165,0.641657482223873,-0.124422472326835,-1.05710795466239,0.268090737306689,0
165,0.474718523719881,-0.00906156562182806,-1.13645295522793,0.268090737306689,0
1355,0,-0.723880697814225,-0.580896600016324,0,0.660890804184791
848,0,-0.723880697814225,-0.777892461940394,0,0.660890804184791
668,-0.34253898640124,-0.760479291938591,-1.05710795466239,0,0
458,-0.34253898640124,-0.760479291938591,-1.05710795466239,0,0
1919,-0.25108359116574,-0.515549893219882,-1.25410381658646,0,0.660890804184791
78,-0.10823201834978,-0.704816276800833,-1.05710795466239,0,0
343,0.113048367729534,-0.866679153846016,-1.05710795466239,0.20673349326627,-0.0636590485049365
480,-0.145609104629622,-0.686583091855901,-1.25410381658646,-0.312233831225171,-0.0636590485049365
613,-0.34253898640124,-0.80892941097731,-1.05710795466239,0,1.36849616249848
2293,0.390386172876933,-0.861453577581691,-1.15494728587477,0.722053413654521,1.30483711399354
483,-0.132170070367607,-0.622734190413912,-1.05710795466239,0.124938420045285,0.643946309808752
346,0.234280697610088,-0.307439384640999,-1.05710795466239,0.369423073127656,0
399,-0.34253898640124,-0.747615525092675,-1.05710795466239,0,0
298,-0.158785020271973,-0.702166230080809,-1.03729642451624,-0.0677491781428008,0.138954584819057
189,0.0239117815764554,-0.694210356978503,-1.05710795466239,0,-0.0636590485049365
436,-0.34253898640124,-0.883569146186539,-1.28281460440983,0,0.863504437508784
428,-0.34253898640124,-0.881610125957821,-1.05710795466239,0,0
3271,-0.0675173432176735,-0.560484086936691,0.079345000565537,0,0
230,0.290964557590614,-0.203552422170401,-0.806603249763755,-0.24448465308237,0
230,-0.132170070367607,-0.332794680224827,-0.806603249763755,-0.0445834542735228,0
1000,-0.132170070367607,-0.726847324590389,-1.05710795466239,0,0
517,0.0239117815764554,-0.707686671035853,-0.593862216004602,0,1.36849616249848
1217,0.156081851944062,-0.837602199979027,-0.777892461940394,-0.019826987146597,0.660890804184791
221,-0.314866872216035,-0.569690327413634,-1.15494728587477,-0.112332632416324,0
160,-0.132170070367607,-0.694210356978503,-1.25410381658646,0,0
175,-0.0673296250364727,-0.250255506158679,-1.28281460440983,0.124938420045285,-0.0636590485049365
238,-0.0533105337358546,-0.528844671158811,-1.05710795466239,0.124938420045285,-0.0636590485049365
349,0.533389726481687,-0.300667865119655,-1.63252501025515,0.132152020666047,0.660890804184791
279,-0.604641731375301,-0.471935597482724,-1.05710795466239,0,1.36849616249848
699,-0.34253898640124,-0.452671883430174,-0.396866354080533,0,0.724549852689727
270,-0.0407146751321068,-0.751611348855844,-0.957951423950702,0.0571892419024842,0
380,0.0239117815764554,-0.776292443365424,-1.05710795466239,0,-0.0636590485049365
480,0.339755184146206,-0.606595349723906,-1.15494728587477,0.0373622547558872,0.724549852689727
478,-0.135904132534985,-0.966304036708653,-1.3545246201324,0.13898431512347,1.30483711399354
271,0.314902609608441,-0.36301089352928,-1.05710795466239,0.123344271411568,0.138954584819057
234,-0.121885041234367,-0.262534325616715,-0.957951423950702,0.124938420045285,-0.0636590485049365
199,0.234280697610088,-0.793116259550477,-0.396866354080533,0,0
691,-0.318600934383413,-1.08832966987544,-1.20258133637082,-0.185455367443176,0
150,-0.238528694414215,-0.217604425485981,-1.15703574553375,0.112396191898558,1.36849616249848
3086,-0.147927913712043,-0.0975545563519048,-1.05710795466239,0,0.724549852689727
299,0.234280697610088,-0.452671883430174,-0.622573003827964,0,1.30483711399354
159,0.234280697610088,-0.707686671035853,-0.622573003827964,0,0
800,-0.132170070367607,-0.686583091855901,-1.47981046633389,-0.312233831225171,0.580287261303815
285,-0.448897610447848,-0.280868289739368,-1.13295988354947,-0.111662970617827,1.36849616249848
320,-0.10823201834978,-0.449363774285942,-1.05710795466239,0.0373622547558872,0
1358,0.0884838747992659,-0.565425108280477,-0.691334109205288,-0.185455367443176,0.660890804184791
2598,-0.0304296459988671,-0.770661795270425,-1.47981046633389,0.123344271411568,0
398,-0.132170070367607,-0.80892941097731,-1.05710795466239,0,0.138954584819057
394,-0.145609104629622,-0.690306197516214,-1.05710795466239,0.0571892419024842,-0.0636590485049365
599,-0.357442215212348,-0.56065057674845,-1.15494728587477,-0.08088790395822,1.30483711399354
394,-0.0304296459988671,-0.586749720674323,-1.05710795466239,0.132152020666047,1.30483711399354
220,0.369824094222366,-0.201629520677648,-1.05710795466239,0.143171258558165,0
298,0.104533693574808,-0.183059102588987,-1.28281460440983,0.132152020666047,0.580287261303815
380,-0.669551555614721,-0.453515860310461,-0.297709823368841,-0.312233831225171,0.660890804184791
157,0.392704981959354,-0.194482397696976,-1.25410381658646,-0.312233831225171,1.30483711399354
488,0.501994164589973,-0.353419770362948,-1.28281460440983,0,1.36849616249848
1080,-0.227359527770485,-1.06146519779328,-1.25410381658646,0.143171258558165,1.30483711399354
74,-0.815010647408934,-0.664887422744011,-1.25410381658646,0,1.16588252917449
171,-0.0407146751321068,-0.148463114748383,-1.05710795466239,0,1.50745074731754
151,-0.132170070367607,-0.776292443365424,-1.05710795466239,0,0
688,0.115179458630755,-0.797946434384203,-0.580896600016324,0,0.660890804184791
304,-0.116880646708518,-0.272437885695948,-1.1136413660779,-0.385356566252024,1.30483711399354
1788,-0.314866872216035,0,0,0,0
450,0.277525523328599,-0.653032954053127,-1.25410381658646,-0.24448465308237,-0.0636590485049365
520,-0.132170070367607,-0.836356684341326,-1.05710795466239,-0.112332632416324,0.643946309808752
438,-0.25108359116574,-0.515549893219882,-1.05710795466239,-0.0445834542735228,0.660890804184791
776,-0.0824468424701532,-0.831626176313576,-1.35403160745782,0.188769998657964,0.863504437508784
294,0.0647598114040112,-0.715074182167788,-0.957951423950702,0.124938420045285,1.30483711399354
398,0.184605933544006,-0.265171381465404,-1.25410381658646,0.0571892419024842,0
631,0.0744647834986477,-0.601153503341278,-1.05710795466239,0.0571892419024842,1.30483711399354
511,-0.25108359116574,-0.504667634287402,-1.05710795466239,0.124938420045285,0
200,0.0744647834986477,-0.603573536859376,-1.13645295522793,0,0.138954584819057
776,-0.51331969083525,-0.222806666171884,-0.47621135464607,0,0.660890804184791
484,0.0515838957616603,-0.636100922564337,-1.30867842112253,0.74378845058177,1.36849616249848
580,-0.145609104629622,-0.494258274765449,-1.05710795466239,0.124938420045285,0
